time,ethereum_count,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros
2021-02-02 22:00:00,723,0.1929104311092948,0.49069088540527944,0.11213899044158192,0.32912193533280937
2021-02-02 23:00:00,627,0.18664525707194823,0.511813364843988,0.10325976027823061,0.3151443403900482
2021-02-03 00:00:00,508,0.17237506508951453,0.4890825240309365,0.09811426681335292,0.32179842312218276
2021-02-03 01:00:00,433,0.14059806838394792,0.5186498557273851,0.09315700236482438,0.38182811464592764
2021-02-03 02:00:00,377,0.168921036570019,0.49716389825741814,0.10526963148566403,0.3494557835577504
2021-02-03 03:00:00,455,0.1364881047015662,0.5265482866732868,0.0806520618691073,0.3542233928529384
2021-02-03 04:00:00,493,0.1668144125696942,0.504397994918913,0.09551470397135717,0.3321976041804669
2021-02-03 05:00:00,438,0.15124075109721036,0.5179363283547382,0.09407534815272907,0.36841304308566203
2021-02-03 06:00:00,573,0.18731510982278235,0.5159445415695413,0.12133959084579252,0.3634486179529281
2021-02-03 07:00:00,501,0.1327398100607402,0.5258780178710177,0.08016589652544705,0.36929636086447876
2021-02-03 08:00:00,536,0.13730313661506832,0.4973583985916,0.08141964974478445,0.33916893488861133
2021-02-03 09:00:00,512,0.1723174529130133,0.5109567219575527,0.1125937902556621,0.36579856231052066
2021-02-03 10:00:00,458,0.22617947938453536,0.5178642719295159,0.1324340372712082,0.3492176833735222
2021-02-03 11:00:00,535,0.18935123647623647,0.5285886624810927,0.11453944004829562,0.3615143168467419
2021-02-03 12:00:00,549,0.16679979348781007,0.5266060446601497,0.10193320713143948,0.3563899494164649
2021-02-03 13:00:00,620,0.15244278335545064,0.5231014501867521,0.0952354047860516,0.3653767179178616
2021-02-03 14:00:00,646,0.1355873154219664,0.5134055832021669,0.08018933778906365,0.34651979543441963
2021-02-03 15:00:00,913,0.15145537961064273,0.5351579762294457,0.08438862793554873,0.33898569755296265
2021-02-03 16:00:00,1244,0.20357828331161096,0.5179584289939131,0.10225181957242277,0.28899725981364927
2021-02-03 17:00:00,1079,0.17147458790196046,0.537709224372388,0.09322229580384359,0.33500138185105127
2021-02-03 18:00:00,910,0.1985607493816271,0.5265383882775239,0.11294832340013887,0.34093559785594585
2021-02-03 19:00:00,774,0.1782639583807918,0.5240284298300172,0.10650378569927087,0.3522158298857493
2021-02-03 20:00:00,741,0.19013649246314682,0.5084517400381275,0.11840001362173978,0.3557299719680672
2021-02-03 21:00:00,716,0.1666386894538911,0.5224842553888607,0.10234269954070833,0.3514053399075523
2021-02-03 22:00:00,538,0.17734847775112755,0.49314223605561874,0.08970773816315776,0.3000235981597121
2021-02-03 23:00:00,627,0.21149926293118249,0.5167131495713468,0.11519959853272918,0.3166242278224423
2021-02-04 00:00:00,646,0.16230783014525949,0.4950292833906557,0.0979666783546088,0.3372510257362635
2021-02-04 01:00:00,698,0.13036560063523114,0.5281629409807316,0.07168880486909134,0.3222689131407853
2021-02-04 02:00:00,518,0.1706870214684224,0.5393528812103086,0.09575125594570037,0.33618201267851205
2021-02-04 03:00:00,530,0.16088522445053055,0.5258215519624102,0.10238150646851943,0.366026430976431
2021-02-04 04:00:00,425,0.08915562083419222,0.5178214374423391,0.05572226302137014,0.3760369962378891
2021-02-04 05:00:00,452,0.1871101822551275,0.5347603266799054,0.12541439243046384,0.401792894100037
2021-02-04 06:00:00,496,0.16765893232234969,0.5417982198053923,0.10096587637091776,0.3651899603108169
2021-02-04 07:00:00,587,0.11197560983219207,0.5554834952553844,0.06623490979463881,0.36541089343059774
2021-02-04 08:00:00,697,0.1629743030608098,0.5240384477888248,0.09923032162170273,0.35076767069735854
2021-02-04 09:00:00,724,0.2220507338146229,0.5474478843266724,0.1475906075055278,0.396653856308547
2021-02-04 10:00:00,535,0.16566109570406445,0.5349932276057274,0.09739654970527674,0.365087241935667
2021-02-04 11:00:00,585,0.17477346328935617,0.5482784255718111,0.10950718251212792,0.38063439569772345
2021-02-04 12:00:00,566,0.2013732907134587,0.5241971303042422,0.1218838338528829,0.3636774349000723
2021-02-04 13:00:00,620,0.17762828836545877,0.5260408121329339,0.11506738177133494,0.3749557151471646
2021-02-04 14:00:00,631,0.2187743896221272,0.5182024253304016,0.1316394078882607,0.35952373834486107
2021-02-04 15:00:00,737,0.12043651434922352,0.5609705018676826,0.07907012659421293,0.41445584485036296
2021-02-04 16:00:00,643,0.17600916947695291,0.5396002170668834,0.10692832634194843,0.3717496276243665
2021-02-04 17:00:00,639,0.10852917966997887,0.5399501782861682,0.06031890357690974,0.33244866349024405
2021-02-04 18:00:00,561,0.20904966231143252,0.49045481378069794,0.13853884984534365,0.35298766882553795
2021-02-04 19:00:00,606,0.19914165171421722,0.49073197458381135,0.11815738001710221,0.34133135121051766
2021-02-04 20:00:00,519,0.14623554994388324,0.4884644601455434,0.08281707165189306,0.3277197781078518
2021-02-04 21:00:00,491,0.16409007323745298,0.4964550703896168,0.10351687815806263,0.3569552985446005
2021-02-04 22:00:00,448,0.22776285602624882,0.5364471823375383,0.1378391924078163,0.35866209309022734
2021-02-04 23:00:00,325,0.18331091298681232,0.4818037320110299,0.10005416366212466,0.3090454217281905
2021-02-05 00:00:00,406,0.18218357487922707,0.5331881819862173,0.11972063492063494,0.38761934499950407
2021-02-05 01:00:00,371,0.19166338212991219,0.5134330027611277,0.12178610739504836,0.37081272421637
2021-02-05 02:00:00,345,0.1372919655542488,0.5533614108300039,0.08482682157458943,0.3932818598398956
2021-02-05 03:00:00,418,0.08007918059123412,0.5267955262921734,0.054107554453536565,0.4075546470300936
2021-02-05 04:00:00,348,0.15787678475991956,0.5328099420222633,0.10409458335818872,0.390336953862464
2021-02-05 05:00:00,347,0.14978926534538775,0.5060054406002683,0.08534504653399999,0.3412594831955298
2021-02-05 06:00:00,444,0.1090829183162517,0.5121017232987469,0.06585501260578663,0.33294539285677044
2021-02-05 07:00:00,435,0.1510768120303296,0.5152240355940353,0.09336734656532791,0.36001679505794393
2021-02-05 08:00:00,457,0.18237335055852347,0.5522664858175943,0.11741845857877538,0.383938687058122
2021-02-05 09:00:00,523,0.17140720431831544,0.549627126414975,0.10987641302456116,0.39303820151042373
2021-02-05 10:00:00,504,0.15555574379519513,0.5187105881681522,0.10326809882202029,0.3937550963405301
2021-02-05 11:00:00,535,0.1687204852760406,0.539440515605793,0.10704720084093437,0.3802844365889402
2021-02-05 12:00:00,578,0.21393884808974092,0.520001853850815,0.129333308668861,0.36020279548859985
2021-02-05 13:00:00,730,0.18375820281967134,0.5078445442755148,0.11386244469194359,0.34790986162024023
2021-02-05 14:00:00,1210,0.1765321925085225,0.5518586993038334,0.10613591942230187,0.36429445426437096
2021-02-05 15:00:00,1007,0.14326112434940888,0.5208300804399482,0.08587965249978007,0.3486201344880298
2021-02-05 16:00:00,849,0.16215126191586968,0.5465565005603106,0.10606287459742952,0.38886151023471277
2021-02-05 17:00:00,801,0.1829441936750701,0.5352123503708888,0.11176557527500143,0.3659647362635382
2021-02-05 18:00:00,677,0.14539326871320912,0.522612280953855,0.0963553023424818,0.37005484982728587
2021-02-05 19:00:00,613,0.1671222923605053,0.5626925577973518,0.0974571239264144,0.3643153589286624
2021-02-05 20:00:00,597,0.16502505240751503,0.5238449599916991,0.09409939158556176,0.3332545596542937
2021-02-05 21:00:00,514,0.18864433202172284,0.5152585051320395,0.11741144623227022,0.35960749837340256
2021-02-05 22:00:00,488,0.1664969303274099,0.4934964119214121,0.10128563261584102,0.3358517247798499
2021-02-05 23:00:00,399,0.16812398181521937,0.5170196817591666,0.0967134611110961,0.3406450746038656
2021-02-06 00:00:00,417,0.12416974687028161,0.5367353544648232,0.07079189836811788,0.33873237309212934
2021-02-06 01:00:00,388,0.13278704922314458,0.5242508386675055,0.079582810645521,0.3706824111790443
2021-02-06 02:00:00,388,0.109450941066226,0.5295472296179073,0.06994712458868085,0.37524207661666276
2021-02-06 03:00:00,346,0.13937507664682025,0.5325854156947197,0.09009035372608153,0.3847575246463755
2021-02-06 04:00:00,366,0.19962754819159845,0.5390396141100563,0.12822230979998825,0.3752545005920007
2021-02-06 05:00:00,402,0.2100243697953195,0.5438410859293215,0.1291902480871553,0.38124942106385423
2021-02-06 06:00:00,358,0.1843052144889942,0.5238965057154953,0.11684255107226803,0.36178513413560615
2021-02-06 07:00:00,378,0.18492588735831023,0.5349305821616023,0.10636714573617091,0.3519280145800015
2021-02-06 08:00:00,420,0.1526583092833093,0.5282991326814142,0.09410443722943725,0.37270418264510724
2021-02-06 09:00:00,442,0.17588528820358715,0.5401539712883169,0.11645647068769933,0.39451518722081846
2021-02-06 10:00:00,480,0.21747589747237622,0.539985860938578,0.14122672610248824,0.3786486219996127
2021-02-06 11:00:00,546,0.1807662010817214,0.5355167895838723,0.11918163747789964,0.393762345282259
2021-02-06 12:00:00,450,0.17055317948551046,0.5232343967934505,0.10190284308882701,0.3751491901537947
2021-02-06 13:00:00,574,0.14830413134128786,0.5242079918608219,0.09291343168369842,0.37768238449731506
2021-02-06 14:00:00,580,0.22449186543304187,0.5155628772066081,0.1554174452997982,0.3814232145849793
2021-02-06 15:00:00,575,0.18749374529625787,0.4991297406520617,0.10904808634472009,0.3396377085816328
2021-02-06 16:00:00,612,0.11829425455710701,0.5437223173916034,0.07647055367812985,0.39243556380774725
2021-02-06 17:00:00,610,0.15705777085903896,0.5247312565086839,0.10011072692169688,0.3744617973699384
2021-02-06 18:00:00,661,0.132216851664449,0.5215167570114799,0.07840352389805601,0.3443978584038075
2021-02-06 19:00:00,508,0.15683489233076486,0.5106857579684109,0.09159503353752659,0.344677715433225
2021-02-06 20:00:00,434,0.15412899172524833,0.5150256044454976,0.08787232150189463,0.3360228029004161
2021-02-06 21:00:00,407,0.18751175143421983,0.4708690623989536,0.10657142707412494,0.31165434345830023
2021-02-06 22:00:00,392,0.18293161633340202,0.5145195891253512,0.10877015025229309,0.33721891989972347
2021-02-06 23:00:00,379,0.20027254503800876,0.5142911407840987,0.13125970857220845,0.37008112495612505
2021-02-07 00:00:00,363,0.1489116304308065,0.4887545674411062,0.09260935320078426,0.3367743485901615
2021-02-07 01:00:00,281,0.14418406764330677,0.5180752646249541,0.08882768453025149,0.37236659644918574
2021-02-07 02:00:00,320,0.20608177360850014,0.5317796010302205,0.12547720893098194,0.3709591571702748
2021-02-07 03:00:00,247,0.10090617838044313,0.4922705897065897,0.0559371206239413,0.3344229549637158
2021-02-07 04:00:00,273,0.1663108523871511,0.5082722233312198,0.11433871101616638,0.3860914004150612
2021-02-07 05:00:00,280,0.16926609377901175,0.5175320796668832,0.11311146551109316,0.37527207672527546
2021-02-07 06:00:00,315,0.1718387562189692,0.5573194465549566,0.12350910603238412,0.43540581762105984
2021-02-07 07:00:00,322,0.19216875745582646,0.5521893250568578,0.12551562986979656,0.41041098483955646
2021-02-07 08:00:00,428,0.13863378107499394,0.5552427383539107,0.0982597325513992,0.4402977504139783
2021-02-07 09:00:00,371,0.23427324737710076,0.5089377013519464,0.14961988908117357,0.3784956854592207
2021-02-07 10:00:00,382,0.1691835034013605,0.5515046948812846,0.10812479540688454,0.3960052508358096
2021-02-07 11:00:00,381,0.19334502740490125,0.5168625602408708,0.12325745497062454,0.38333973217864586
2021-02-07 12:00:00,416,0.20280979311218827,0.5295502015771751,0.12139510913883671,0.3606255853034526
2021-02-07 13:00:00,505,0.19557023642626148,0.533295248358051,0.11826518721942066,0.35553016557203393
2021-02-07 14:00:00,572,0.17795775343619671,0.5397220842682683,0.108679795894125,0.365067492522089
2021-02-07 15:00:00,702,0.11388722366175723,0.5438501972643126,0.07481480384797697,0.4007317243000198
2021-02-07 16:00:00,756,0.15364805970646417,0.5298398515939324,0.09395552083095632,0.3581495860948533
2021-02-07 17:00:00,604,0.15293939553813124,0.5226150290480649,0.09416942556729879,0.34762707550163413
2021-02-07 18:00:00,600,0.1530252839289179,0.5347187291441193,0.09800495712301482,0.384516838935097
2021-02-07 19:00:00,471,0.17306092624812722,0.5203061680784352,0.10246383452084586,0.3640669221398683
2021-02-07 20:00:00,409,0.1577098962343131,0.5281001892939274,0.10101679628080186,0.37795405704369317
2021-02-07 21:00:00,396,0.1552739947171266,0.5192676828834596,0.09265530176562964,0.3507185005704678
2021-02-07 22:00:00,477,0.1603819230920146,0.4869038196532476,0.09976513326196183,0.3322703231229511
2021-02-07 23:00:00,471,0.1372124688344925,0.5151297582634273,0.08829324081523865,0.35984426591735064
2021-02-08 00:00:00,331,0.14474113963237337,0.5080952982202983,0.07930261673344595,0.3153694954470817
2021-02-08 01:00:00,249,0.17540677988367065,0.5082908904252186,0.10986003582187794,0.35847883851041734
2021-02-08 02:00:00,283,0.18464393724661562,0.5231939355427917,0.1254861709443019,0.38858578707789865
2021-02-08 03:00:00,322,0.22706355914331647,0.5193158520160098,0.12418986500083432,0.3349057331368553
2021-02-08 04:00:00,330,0.17072428199041104,0.539545071163751,0.103773583170642,0.37662361830254
2021-02-08 05:00:00,295,0.15536888874554441,0.5269888030330104,0.1081138350257014,0.39827725206181436
2021-02-08 06:00:00,380,0.16421290605888814,0.4914327755278938,0.10989152648807722,0.37184457159715156
2021-02-08 07:00:00,432,0.2065743519169444,0.5295081990309446,0.13894146801531135,0.3900647587167457
2021-02-08 08:00:00,541,0.17488235990630596,0.5389092962273997,0.1138261744028575,0.3897349025085933
2021-02-08 09:00:00,515,0.14621753447915145,0.5616234556508282,0.10925699104136594,0.45085882967524815
2021-02-08 10:00:00,448,0.17380847413929862,0.5205685236559648,0.10743501152299689,0.3588384968890631
2021-02-08 11:00:00,534,0.13926945365509183,0.5094920883713986,0.0875088813073438,0.35555463921105623
2021-02-08 12:00:00,593,0.18558966392835674,0.5225442467660979,0.11527605414106695,0.3528520429193754
2021-02-08 13:00:00,895,0.1400035009682731,0.508012677664334,0.07990868562263799,0.3270874783095401
2021-02-08 14:00:00,813,0.1377484982036972,0.5089542482706848,0.07874661195793144,0.3270009588383321
2021-02-08 15:00:00,862,0.17592982461490939,0.5232386649488788,0.11257333445219858,0.35826078604691397
2021-02-08 16:00:00,925,0.1602260614567196,0.5313804308407898,0.09840834696561644,0.3565148138832533
2021-02-08 17:00:00,735,0.16778978727498328,0.5394749282122038,0.11342707160795718,0.3911429426967642
2021-02-08 18:00:00,661,0.1572693421396082,0.5119617505749895,0.09703160239669407,0.3508474936652619
2021-02-08 19:00:00,549,0.1480760729041298,0.5669931818181816,0.08270590413425787,0.3803003048780486
2021-02-08 20:00:00,620,0.132539029609747,0.5169285333633689,0.08158389847826863,0.35185891766750316
2021-02-08 21:00:00,489,0.15808732910215953,0.5178215574108429,0.10138209148942838,0.36444506350382694
2021-02-08 22:00:00,522,0.21427970177970176,0.5148405752224011,0.12988180037118716,0.355774265424914
2021-02-08 23:00:00,581,0.2032589865794092,0.5173467685978326,0.09536159502514131,0.2677896269173803
2021-02-09 00:00:00,523,0.13510976469064687,0.5202000308580303,0.07372656295464929,0.321111130159278
2021-02-09 01:00:00,389,0.09749252928017994,0.5067155741551119,0.05394586620169957,0.3107855521484687
2021-02-09 02:00:00,398,0.12893916008614498,0.5259845406151344,0.08197729347329985,0.36297974687817586
2021-02-09 03:00:00,357,0.10690313385520633,0.5152432796064871,0.07114587873812007,0.3766606044019837
2021-02-09 04:00:00,347,0.17375261802828035,0.5337711249744296,0.0997591076892408,0.3531413526446796
2021-02-09 05:00:00,393,0.18352206707598848,0.540012560968443,0.11999519770353093,0.3825088973526471
2021-02-09 06:00:00,442,0.19258730437882213,0.5298998395981336,0.11110806021855123,0.34137778127956686
2021-02-09 07:00:00,523,0.13947610578079322,0.554410970819304,0.08149165731012638,0.37376020504672175
2021-02-09 08:00:00,783,0.1778249213548126,0.5009711016871895,0.096234663321428,0.3113879200683119
2021-02-09 09:00:00,598,0.14632409321645434,0.5051517832767831,0.08668313370291218,0.3312261059966755
2021-02-09 10:00:00,571,0.17156397240876398,0.4996180510827379,0.10722748275547749,0.3473906761434662
2021-02-09 11:00:00,473,0.21910467029485842,0.5153732424554183,0.1209301741093284,0.330328250357182
2021-02-09 12:00:00,573,0.1787689077866944,0.520126473703601,0.11392577750638208,0.3694601148222052
2021-02-09 13:00:00,605,0.15678900582176433,0.5102872170316787,0.09820477686460401,0.3482737809546662
2021-02-09 14:00:00,575,0.1724520267127563,0.5069369182583467,0.09566981481921957,0.31261109959264716
2021-02-09 15:00:00,651,0.16809368346085637,0.5033564875237004,0.10072539787148592,0.3310009587218108
2021-02-09 16:00:00,624,0.168846336510078,0.5241685551147626,0.104015042744605,0.35718658924486985
2021-02-09 17:00:00,683,0.1613503317844836,0.5101680042368817,0.09513884105220548,0.33435313425086466
2021-02-09 18:00:00,594,0.2198912701766287,0.5039437862897682,0.12319801074628081,0.31496486643110516
2021-02-09 19:00:00,613,0.221201365984104,0.5441606942927609,0.13162395331285529,0.35228033928043756
2021-02-09 20:00:00,666,0.2442246446725664,0.532572813579476,0.14542006850835387,0.36130977186823365
2021-02-09 21:00:00,503,0.2516678934011884,0.5241322786056719,0.14296317504727196,0.34164643291312125
2021-02-09 22:00:00,477,0.25997046336016916,0.5084505561208749,0.16138615843426232,0.3584862067032011
2021-02-09 23:00:00,443,0.20889694627000324,0.49169081541133947,0.12180395960758497,0.3401727997860929
2021-02-10 00:00:00,413,0.17870491915491915,0.5156492964521135,0.10889831011002886,0.3432290629509381
2021-02-10 01:00:00,433,0.25088482414851454,0.5396505912210059,0.15183231432619035,0.35613828642539
2021-02-10 02:00:00,554,0.24337953629733874,0.5383222779204917,0.14863738580396912,0.35888151861366113
2021-02-10 03:00:00,473,0.24445512748737303,0.5546448832460935,0.17515083876672602,0.43027863365225294
2021-02-10 04:00:00,390,0.21896154627168768,0.5227028434126261,0.14689825256201833,0.38044827210412663
2021-02-10 05:00:00,380,0.18257772727272711,0.5628062508044899,0.12378151001540821,0.4063651912588351
2021-02-10 06:00:00,537,0.15945449678187762,0.5250876673237861,0.10429436562768157,0.377025156479579
2021-02-10 07:00:00,603,0.24889882611003283,0.5495090391486512,0.1607984990463331,0.39172921602676125
2021-02-10 08:00:00,721,0.23889074128733215,0.5445666782028569,0.15861960689098512,0.4043161051445758
2021-02-10 09:00:00,608,0.22023175646521245,0.5572457363388007,0.14975759439634445,0.4081825018681715
2021-02-10 10:00:00,610,0.22909212778162993,0.502377427473856,0.1385347683705668,0.34061715632389716
2021-02-10 11:00:00,653,0.2057864606577931,0.5229488799136066,0.13172107503311326,0.3651625799396736
2021-02-10 12:00:00,703,0.24753926100354662,0.5270854697243816,0.15477404696013336,0.36336152622282025
2021-02-10 13:00:00,683,0.23475356105659317,0.554539197813957,0.1539208915793745,0.4070432049933375
2021-02-10 14:00:00,644,0.289713343174644,0.5274898870664418,0.20937266817663347,0.41888902796452737
2021-02-10 15:00:00,809,0.22847819681527473,0.5276711687256459,0.14213024952388326,0.3653108091177549
2021-02-10 16:00:00,688,0.2085014807943378,0.5386581035503452,0.13717202683838012,0.3817182425535341
2021-02-10 17:00:00,671,0.19988508124322496,0.5373953077239935,0.13005958261315406,0.38576937637000686
2021-02-10 18:00:00,572,0.2510708116658276,0.5303574796751904,0.1633179066175772,0.37717170277871553
2021-02-10 19:00:00,508,0.2551157002052992,0.4812261297329616,0.1538793112349424,0.33609443981349696
2021-02-10 20:00:00,472,0.20155885052274147,0.4647047515976087,0.10334887236435186,0.2830354719362206
2021-02-10 21:00:00,509,0.18748371391217136,0.5162061951936949,0.1126820275431209,0.34325731649708613
2021-02-10 22:00:00,404,0.2180988772389651,0.5415929357228291,0.1286576972986955,0.35536697359731373
2021-02-10 23:00:00,417,0.19234354858104866,0.5198860513362941,0.10618334700846534,0.3378439324141217
2021-02-11 00:00:00,354,0.24887441177649508,0.545104549637158,0.14833574211844078,0.3736312641552706
2021-02-11 01:00:00,329,0.21044073318844655,0.5437352693602692,0.12925947656518813,0.3665631029395073
2021-02-11 02:00:00,342,0.18039097380606806,0.5298935086903834,0.1024363029827315,0.333075919748241
2021-02-11 03:00:00,335,0.11431527124318536,0.563071762969428,0.06926910487969967,0.3809630515257839
2021-02-11 04:00:00,268,0.14007404793274358,0.5743829811612553,0.08786463006690279,0.407289750277981
2021-02-11 05:00:00,339,0.16437586357968523,0.5040663961386507,0.099257733007733,0.33539802512302525
2021-02-11 06:00:00,421,0.1733062118228472,0.5602267994076028,0.11086929375872379,0.39234738813731107
2021-02-11 07:00:00,424,0.19809838901463264,0.5585575184619299,0.13228943266400892,0.41844478501724236
2021-02-11 08:00:00,490,0.24174607955367844,0.4961027538242625,0.1591325733756707,0.3710348326920955
